id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
3584000310,225000.0,3,1.75,1430,8505,1.0,0,0,1968
2025069065,2400000.0,4,2.5,3650,8354,1.0,1,4,2000
7899800890,181000.0,2,1.5,720,5120,1.0,0,0,1954
1422300030,415000.0,3,2.25,1510,36224,2.0,0,0,1991
9407100800,255000.0,3,1.0,1230,10170,1.0,0,0,1979
8078560140,290000.0,4,2.5,1700,7280,2.0,0,0,1988
7974200510,415000.0,2,1.0,1070,4500,1.0,0,0,1937
2557000400,272500.0,3,2.5,2070,9900,1.0,0,0,1979
7960900060,2900000.0,4,3.25,5050,20100,1.5,0,2,1982
2976800796,236000.0,3,1.0,1300,5898,1.0,0,0,1961
9189700045,450000.0,3,2.0,2290,16258,1.0,0,0,1960
1126049053,770000.0,4,2.75,3820,26300,2.0,0,0,2014
2022069200,455000.0,4,2.5,2210,49375,1.0,0,0,1997
7202360350,780000.0,4,2.5,3500,7048,2.0,0,0,2005
6073240060,580000.0,4,3.0,3280,11060,2.0,0,0,1986
9297300045,550000.0,3,2.0,1970,4166,2.0,0,3,1929
9510920070,879000.0,4,2.5,3360,22111,2.0,0,0,1994
5468730030,265000.0,3,2.0,1320,8959,1.0,0,0,1993
1840000030,267500.0,3,1.75,1590,11914,1.0,0,2,1957
4330600350,315000.0,3,2.25,2200,8750,1.0,0,0,1964
5016001535,725000.0,3,1.75,1920,3300,1.0,0,0,1913
7280300196,550000.0,4,2.75,1800,7750,1.0,0,0,1965
8651520400,610750.0,4,2.25,2180,7297,2.0,0,0,1984
4139480200,1384000.0,4,3.25,4290,12103,1.0,0,3,1997
4139480200,1400000.0,4,3.25,4290,12103,1.0,0,3,1997
1328320800,305000.0,4,2.25,1950,7700,1.0,0,0,1979
3422059208,390000.0,3,2.5,1930,64904,1.0,0,0,1988
9521101455,548000.0,2,1.0,1470,3864,1.0,0,0,1916
7972000240,240000.0,3,1.75,1510,10248,1.0,0,0,1969
3530210260,274975.0,3,2.5,3030,45004,2.0,0,0,1987
3179100060,880000.0,4,3.5,2800,6750,2.0,0,0,1951
8078490390,295000.0,3,2.0,1810,10530,1.0,0,2,1991
5009600070,260000.0,4,2.5,1960,5238,2.0,0,0,2003
200350070,559900.0,3,2.75,2930,5569,1.0,0,0,2004
7852110140,552250.0,4,2.5,2580,5823,2.0,0,0,2002
7374200030,387000.0,4,1.75,2500,7690,1.0,0,0,1973
616000140,315000.0,3,1.0,1900,14400,1.0,0,0,1954
3363900111,437500.0,2,1.0,990,3120,1.0,0,2,1907
6607000126,375000.0,4,1.75,2200,7475,1.0,0,0,1955
2201500030,420000.0,4,1.0,1750,9600,1.5,0,0,1954
3211290370,463000.0,3,2.5,1640,29970,2.0,0,0,1992
1072010350,380000.0,5,2.5,2760,11340,2.0,0,0,1978
6838700060,280000.0,3,2.25,1430,7222,2.0,0,0,1993
2231500030,315000.0,4,2.25,2180,10754,1.0,0,0,1954
2231500030,530000.0,4,2.25,2180,10754,1.0,0,0,1954
8155830060,297000.0,3,2.25,1450,7562,2.0,0,0,1994
98020310,730000.0,4,2.5,3230,7331,2.0,0,0,2004
7132300695,435000.0,3,1.5,1300,3348,1.5,0,0,1904
1726059053,270000.0,2,1.5,1380,209959,1.0,0,0,1954
8563040160,560000.0,4,2.25,2550,7800,1.0,0,0,1968
713500030,1350000.0,5,3.5,4800,14984,2.0,0,2,1998
8651600160,799000.0,4,2.25,2510,11585,2.0,0,0,1969
1223039290,403950.0,4,2.5,2120,13780,2.0,0,0,1993
7972600860,345000.0,4,1.0,1550,7620,1.5,0,0,1957
4047200695,330000.0,3,2.5,1600,26977,2.0,0,0,2005
1653500070,927000.0,4,2.75,3300,12090,2.0,0,0,1953
7375300160,530000.0,5,2.25,2720,8800,1.0,0,0,1958
6021501685,352000.0,2,1.0,940,5000,1.0,0,0,1937
8856950240,322500.0,4,2.5,1820,6753,2.0,0,0,1994
7821200390,450000.0,3,2.0,1290,1213,3.0,0,0,2001
8078520310,278500.0,3,2.0,1570,5250,1.0,0,0,1998
1565950030,364950.0,4,2.5,1930,6957,2.0,0,0,1995
1560930070,840000.0,4,3.5,2840,40139,1.0,0,4,1986
6700400140,268000.0,3,2.5,1550,8134,2.0,0,0,1991
3426059070,570000.0,3,1.75,2910,37461,1.0,0,0,1967
625049299,482000.0,2,1.0,950,3960,1.0,0,0,1941
6073200075,625000.0,3,1.75,1600,9135,1.0,0,0,1955
6388900710,538000.0,3,2.5,2250,11632,2.0,0,0,1988
1442860160,380000.0,3,2.5,2280,10255,2.0,0,0,1985
7942600310,375000.0,2,1.0,940,5120,1.0,0,0,1909
1545808560,245000.0,3,2.5,1530,8500,1.0,0,0,1996
3754700160,397000.0,4,2.0,1440,7680,1.0,0,0,1971
5468750060,328500.0,4,3.0,2290,8250,2.0,0,0,1990
2944010240,988000.0,4,3.0,4040,19700,2.0,0,0,1987
3454000060,1000000.0,4,2.5,2610,3277,1.5,0,0,1922
646910160,237000.0,3,2.5,1490,2138,2.0,0,0,2005
2268400350,749000.0,4,2.5,1710,9627,1.0,0,0,1976
11500890,843000.0,3,2.5,3130,8750,2.0,0,0,1991
284000223,578000.0,3,1.75,2120,10875,1.0,0,2,1977
822079033,350000.0,3,1.5,1250,219978,1.0,0,0,1980
7905370390,475000.0,5,2.5,2340,7200,1.0,0,0,1975
4140090240,520000.0,3,2.25,2590,9263,1.0,0,0,1977
4055700030,1450000.0,3,4.5,3970,24920,2.0,0,2,1977
2122039094,705000.0,3,3.0,1970,20978,2.0,1,3,1980
1742800030,578000.0,4,2.5,3140,9225,1.0,0,2,1966
1796360350,255000.0,3,1.75,1240,8659,1.0,0,0,1986
6154500070,1050000.0,4,3.5,3450,7832,2.0,0,0,2007
8944290160,230000.0,3,2.0,1510,3413,2.0,0,0,1985
4166600473,359500.0,4,2.25,2390,11250,2.0,0,0,1988
2621760350,325000.0,4,2.5,1850,7324,2.0,0,0,1997
4123840310,342500.0,3,2.5,1810,5192,2.0,0,0,1993
8651611170,868700.0,3,4.25,3840,6161,2.0,0,0,2000
8820902200,1199000.0,4,2.75,4110,8400,2.0,0,1,1928
2205700350,378500.0,4,1.75,1700,8640,1.0,0,0,1955
9286000240,1067000.0,6,3.5,4860,11793,2.0,0,0,1998
1895000260,207950.0,2,2.0,890,5000,1.0,0,0,1917
7942100310,232000.0,3,1.75,1300,11230,1.0,0,0,1968
3760000030,669950.0,5,2.5,2820,14062,2.0,0,0,1960
1727500340,397500.0,3,2.0,1510,6710,1.0,0,0,1972
7852030960,437500.0,3,2.5,2120,4500,2.0,0,0,2000
7518503335,475000.0,2,1.0,1490,3825,1.0,0,0,1929
5467900070,342000.0,3,2.0,1930,11947,1.0,0,0,1966
5379805885,240000.0,2,1.75,1330,7200,1.0,0,0,1993
3885805665,1485000.0,4,3.75,4030,10800,2.0,0,0,2006
7322910030,1095000.0,5,3.5,4410,57063,2.0,0,0,1990
2827100070,290000.0,4,1.0,1330,8184,1.5,0,0,1949
925059288,750000.0,3,2.5,2400,7745,2.0,0,0,2001
4348800030,727500.0,2,2.0,1240,9119,1.0,0,0,1952
7202331420,650000.0,4,2.5,3040,6587,2.0,0,0,2003
3225079035,1600000.0,6,5.0,6050,230652,2.0,0,3,2001
6381500700,365000.0,4,1.0,1590,7085,1.5,0,0,1944
339500160,662000.0,3,1.75,2500,36947,1.0,0,0,1984
1843200240,200000.0,2,1.5,1360,1898,2.0,0,0,1978
9485740340,346900.0,4,2.5,1970,5106,2.0,0,0,1999
622049114,2125000.0,3,2.5,5403,24069,2.0,1,4,1976
1310900260,318888.0,4,1.75,2320,12000,1.0,0,0,1973
7800800160,375000.0,3,2.25,2120,18500,2.0,0,0,1983
2944000240,910000.0,4,2.5,3350,29242,2.0,0,0,1988
7899800860,259950.0,2,2.0,1070,649,2.0,0,0,2008
5000500055,215000.0,2,1.0,1320,8865,1.0,0,0,1943
4099500935,705000.0,3,1.75,2180,10221,1.0,0,2,1946
3294700310,261000.0,2,1.0,750,8125,1.0,0,0,1943
4309710240,725000.0,4,2.5,2990,29170,2.0,0,3,1999
561000075,260000.0,3,1.0,1180,5350,1.5,0,0,1959
4045500710,405000.0,2,0.75,1160,15029,1.0,0,0,1937
8669160310,266000.0,3,2.5,1805,3402,2.0,0,0,2009
8945200860,180000.0,3,1.0,1384,8960,1.0,0,0,1965
7511800070,264000.0,3,1.5,1820,10608,1.0,0,0,1962
3876300310,439000.0,4,2.25,2060,10070,2.0,0,0,1975
2525069041,505000.0,3,1.5,1830,217800,1.0,0,0,1981
9542830350,296000.0,4,2.5,1780,3600,2.0,0,0,2006
1123049053,360000.0,4,2.5,1840,9611,2.0,0,0,1996
3278600240,372500.0,2,2.5,1400,2958,2.0,0,0,2007
7846200070,595000.0,3,2.5,3370,14402,2.0,0,2,2004
662310400,515000.0,4,3.0,3590,8249,2.0,0,0,1997
8651100140,1220000.0,4,2.25,3200,15367,2.0,0,0,1962
4233400340,185000.0,3,1.75,1430,10816,2.0,0,0,1994
7199350340,460000.0,3,1.75,1440,7070,1.0,0,0,1980
3904901710,435500.0,3,2.25,1450,4789,2.0,0,0,1985
1796380960,223000.0,3,2.0,1670,6824,1.0,0,0,1990
3126049411,340000.0,2,2.5,1100,1760,3.0,0,0,1997
4379400260,695000.0,3,2.75,2540,4694,2.0,0,0,2005
5115000160,242000.0,3,1.75,1280,7524,1.5,0,0,1988
3904930240,485000.0,3,2.5,1880,5502,2.0,0,0,1988
9407110700,175000.0,3,1.0,1250,9775,1.0,0,0,1971
1682500160,210000.0,3,2.0,1440,7210,1.0,0,0,1983
8078570390,260000.0,3,2.5,1920,7415,2.0,0,0,1989
8832900550,650000.0,3,2.5,2690,11575,1.0,0,3,1957
7199330390,415000.0,3,1.75,1070,8000,1.0,0,0,1977
5379805460,245000.0,3,1.5,1360,8910,2.0,0,0,1949
7212652180,314500.0,3,2.0,2050,13303,1.0,0,0,1993
6379500640,1120000.0,3,1.5,3000,5750,2.0,0,0,1924
4315700060,378000.0,2,2.0,1300,3850,1.0,0,0,1963
4140090320,595000.0,5,2.75,3740,6750,1.0,0,0,1978
7852180340,430000.0,3,2.5,2360,6699,2.0,0,0,2003
1545804340,240000.0,3,1.75,1760,6500,1.0,0,0,1987
2490200320,545000.0,3,1.75,1680,6200,1.5,0,0,1916
2586800270,425000.0,4,1.0,1260,7645,1.5,0,0,1925
4338800370,220000.0,3,1.0,1000,6020,1.0,0,0,1944
5196410260,1000000.0,3,2.5,3180,10492,2.0,0,2,1991
2985800030,495000.0,3,1.0,990,6000,1.0,0,0,1943
1062100116,475000.0,3,2.5,1640,5097,2.0,0,0,1969
1775920350,323000.0,3,1.0,1290,12231,1.0,0,0,1976
3300701615,655000.0,4,2.5,2630,4000,3.0,0,0,2002
7613700521,1250000.0,4,3.25,3160,5000,2.0,0,0,1965
7846700310,280000.0,2,1.0,1010,3000,1.0,0,0,1925
3348401740,188000.0,2,1.5,1120,17487,1.0,0,0,1924
5102400105,400000.0,4,1.0,1420,4875,1.5,0,0,1930
1566100400,387500.0,3,1.0,1220,8329,1.0,0,0,1946
8024200350,410000.0,2,1.0,800,4342,1.0,0,0,1927
3121500340,690000.0,4,2.5,2900,23488,2.0,0,0,1992
7697870860,245000.0,3,2.0,1410,5760,1.0,0,0,1985
7527200030,700000.0,5,2.5,2830,25958,1.0,0,1,1979
6664000030,980000.0,4,2.25,2240,11034,2.0,0,0,1976
9349900105,795000.0,2,1.0,1380,5000,1.5,0,2,1905
7011200260,485000.0,4,2.0,1400,3600,1.0,0,0,1900
41000454,130000.0,2,1.0,880,9000,1.0,0,0,1928
7203600550,325000.0,2,1.0,1060,5703,1.0,0,2,1946
5231000060,310000.0,3,1.75,1490,7150,1.0,0,0,1967
3216900060,390000.0,4,2.5,2340,8548,2.0,0,0,1993
8077210350,639000.0,4,2.5,2210,9875,2.0,0,0,1990
4233400400,267000.0,3,2.0,1300,9644,1.0,0,0,1994
3793500550,289950.0,3,2.5,1670,6186,2.0,0,0,2002
2473400340,320000.0,3,1.5,1650,9380,1.0,0,0,1978
2723089104,315000.0,3,2.25,1540,17424,2.0,0,0,1992
4021100045,550000.0,3,2.0,2380,17950,2.0,0,0,1934
8159610060,233000.0,3,2.0,1400,9177,1.0,0,0,1974
1588600045,459000.0,2,1.75,1170,4887,1.0,0,0,1929
3300701170,395000.0,3,1.0,1500,4000,1.0,0,0,1925
3432500200,329999.0,3,1.0,1150,6908,1.0,0,0,1952
1563102435,950000.0,3,1.75,2150,4200,1.0,0,4,1960
4385700765,850000.0,3,1.75,1370,3850,1.0,0,0,1911
9323600060,942500.0,5,3.5,3750,9612,1.0,0,2,1981
9542300320,856600.0,4,2.25,2400,13430,1.0,0,0,1964
6979900390,565000.0,4,2.5,2440,22594,2.0,0,0,1996
8856940060,374950.0,4,2.75,2730,4683,2.0,0,0,2005
1623300160,450000.0,2,2.0,1100,3000,1.5,0,0,1912
7300400060,370000.0,4,2.5,2710,5880,2.0,0,0,1998
1954700695,2250000.0,5,4.25,4860,9453,1.5,0,1,1905
1139000069,320000.0,3,1.5,1240,1221,2.0,0,0,2009
8731901940,218000.0,5,1.75,1930,8040,1.0,0,0,1966
2329500260,232500.0,3,1.5,1940,9887,1.0,0,0,1969
1494300060,522000.0,3,1.75,1730,8400,1.0,0,0,1980
7504101230,675000.0,4,2.5,2810,11120,2.0,0,0,1982
8081020370,1355000.0,4,3.5,3550,11000,1.0,0,2,1999
1623049062,210000.0,2,1.0,750,34133,1.0,0,0,1950
7852020640,470000.0,3,2.5,2100,4700,2.0,0,0,1999
7855801610,1216000.0,4,2.5,3190,8684,1.0,0,3,1967
4365200860,385200.0,4,1.0,1550,7740,1.5,0,0,1954
7843500070,308000.0,4,2.25,1960,12243,2.0,0,0,1989
1786640070,361000.0,3,2.0,1950,8698,1.0,0,0,1999
7234600903,419000.0,2,2.25,1180,1253,2.0,0,0,2008
3276930400,625000.0,4,2.25,2220,36085,2.0,0,0,1989
1421069208,379000.0,3,3.25,2660,17852,2.5,0,0,2014
4057300200,310000.0,3,1.5,1150,3323,2.0,0,0,1988
6799300270,310950.0,4,2.5,2030,4997,2.0,0,0,2004
726049190,287500.0,3,1.0,1810,7200,1.0,0,0,1954
726049190,431000.0,3,1.0,1810,7200,1.0,0,0,1954
3362400640,825000.0,3,1.75,2010,3090,1.5,0,0,1926
8731951670,270000.0,4,2.25,1900,8600,1.0,0,0,1975
4037200075,662500.0,6,2.25,2450,25600,1.0,0,2,1957
8682262400,419950.0,2,1.75,1350,4003,1.0,0,0,2004
6777800160,285000.0,4,1.75,2510,7440,1.0,0,2,1962
1402950550,332000.0,4,2.5,2470,7780,2.0,0,0,2002
2843200070,282000.0,4,1.75,1660,10725,1.0,0,0,1956
6450303785,320000.0,3,1.0,1340,5175,1.0,0,0,1987
3395050060,628000.0,3,1.75,4000,11894,1.0,0,0,1987
9510900270,254000.0,3,2.0,2070,9000,1.0,0,0,1969
623069068,425000.0,3,1.0,1520,213444,1.5,0,3,1988
2359300030,565000.0,3,1.0,910,5212,1.0,0,0,1951
6403310060,539900.0,3,1.75,1650,10150,1.0,0,0,1976
3330500875,381156.0,2,1.0,1320,3090,1.0,0,0,1908
4039300400,469950.0,3,2.25,1620,8701,1.0,0,0,1962
6665800060,795000.0,3,2.0,2920,13650,1.0,0,2,1975
7504110030,785000.0,4,2.5,3300,10514,2.0,0,0,1984
6306400140,1095000.0,0,0.0,3064,4764,3.5,0,2,1990
8802400416,147500.0,3,1.0,1530,8498,1.0,0,0,1959
6204400270,390000.0,3,2.0,1910,11576,1.0,0,0,1978
2349300060,200000.0,4,2.0,1920,4822,1.0,0,0,1914
2436701200,720000.0,3,1.75,2040,4000,2.0,0,0,1924
3323500030,1270000.0,5,2.5,3200,17204,1.0,0,0,1952
510002519,466000.0,2,1.5,1140,1058,3.0,0,0,2005
2324800070,740000.0,3,2.5,3000,25341,2.0,0,0,1995
1962200435,1010000.0,4,1.0,1820,5400,1.5,0,0,1923
8562890700,395000.0,4,2.5,2910,5000,2.0,0,0,2002
3298700946,340000.0,2,1.0,1090,6771,1.0,0,0,1954
643500030,431650.0,5,2.5,1710,7700,1.5,0,0,1962
8648220270,291500.0,3,1.75,1260,9600,1.0,0,0,1988
1923000160,905000.0,4,3.5,2970,14486,2.0,0,0,1997
2296500136,839900.0,4,3.5,3810,13592,1.0,0,1,2013
3188100400,530000.0,3,1.75,1250,6041,1.5,0,0,1942
3387900390,255000.0,3,1.75,1410,9315,1.0,0,0,1960
7625701891,435000.0,3,1.0,1400,4800,1.0,0,0,1917
7526800200,615000.0,4,2.25,2500,10062,1.0,0,0,1975
103000116,645000.0,3,1.75,2070,5500,1.0,0,0,1946
4302200695,270000.0,2,1.0,1000,10320,1.0,0,0,1943
7524000030,250000.0,3,2.0,1440,9220,1.0,0,0,1965
4046500320,342000.0,3,1.75,1660,16275,2.0,0,0,1990
4325000125,255000.0,3,1.5,1340,8450,1.0,0,0,1958
9297301580,451000.0,3,1.75,1560,4049,1.5,0,2,1926
3395070640,300000.0,3,2.5,1320,2614,2.0,0,0,2005
6151800624,288349.0,3,1.0,1250,18616,1.0,0,0,1972
7714000070,378000.0,4,2.5,2790,4650,2.0,0,0,2004
5466420030,253000.0,3,2.5,2020,6564,1.0,0,0,1994
2768301715,565000.0,4,3.0,2020,4300,1.5,0,0,1900
3332000135,315000.0,2,1.0,970,5665,1.0,0,0,1908
65000400,570000.0,4,3.0,1490,6766,1.5,0,1,1915
8712100575,915000.0,5,2.5,2750,5589,1.5,0,0,1910
4167300030,260000.0,4,1.75,1810,7480,1.0,0,0,1977
2925059135,1321500.0,3,3.0,2230,12968,2.0,0,0,1990
7708300140,369950.0,3,1.0,2430,10720,1.0,0,0,1977
4139430340,1029900.0,3,2.5,3680,13384,2.0,0,0,1994
7517500611,720000.0,3,2.5,2020,1159,3.0,0,3,2000
8691300860,851000.0,4,2.5,3130,13202,2.0,0,0,1996
252000400,323000.0,3,1.75,2100,14850,1.0,0,0,1963
7279300070,345500.0,3,1.0,1350,8581,1.0,0,0,1944
4298100070,630000.0,4,2.5,2740,43101,2.0,0,0,1993
1842000140,335000.0,3,1.75,1570,7500,1.0,0,1,1953
5462100240,196500.0,3,1.0,1320,9000,1.0,0,0,1966
8651520510,582800.0,4,2.75,2550,7636,1.0,0,0,1986
1455100116,397500.0,3,1.25,1510,13737,1.0,0,3,1961
1703050200,648000.0,4,2.5,2620,5450,2.0,0,0,2001
421049116,216000.0,3,1.0,1280,8712,1.0,0,0,1956
1777500160,718000.0,5,3.0,3070,9804,1.0,0,0,1968
1862400132,379000.0,2,1.0,930,5400,1.0,0,0,1952
6380500135,326100.0,2,1.0,880,7683,1.0,0,0,1942
316000160,260000.0,3,1.0,1480,7469,1.5,0,0,1940
5559600140,253000.0,3,2.0,1490,7651,1.0,0,0,1988
8856004730,199950.0,2,2.75,1590,20917,1.5,0,0,1920
1442800370,189950.0,2,1.0,1030,4188,1.0,0,0,1981
3131200640,700000.0,4,2.0,1830,4590,2.0,0,0,1908
8946750030,245000.0,3,2.25,1422,3677,2.0,0,0,2012
461004720,563000.0,3,2.0,1380,5000,1.5,0,0,1917
7852090810,515000.0,3,2.5,2430,4203,2.0,0,0,2001
9264960340,325000.0,4,2.5,2610,7091,2.0,0,0,1987
1624079104,540000.0,3,2.25,2000,217800,2.0,0,0,1996
7214820030,475000.0,3,1.75,2020,8970,1.0,0,0,1981
1623049214,283000.0,4,1.5,1480,47045,1.0,0,0,1942
8562500200,375000.0,3,1.75,960,8106,1.0,0,0,1962
37000335,446450.0,3,1.5,1480,7749,1.0,0,0,1960
1862900350,315000.0,4,2.5,1930,9643,2.0,0,0,1992
2267000160,900000.0,4,2.0,1190,8190,1.5,0,0,1945
5700004028,2450000.0,4,4.25,4250,6552,2.0,0,3,2008
3919000030,395000.0,5,2.5,2070,9600,1.0,0,0,1962
789000550,415000.0,3,1.75,1480,2200,2.0,0,0,1995
16000435,218500.0,2,1.0,1600,8961,1.0,0,0,1949
7197300105,550000.0,4,2.5,1940,10500,1.0,0,0,1976
2877101031,512031.0,3,1.75,1540,3000,1.0,0,2,1920
723069135,499000.0,2,1.75,2040,114562,1.0,0,0,1968
7613700860,716500.0,3,1.75,1930,5000,1.0,0,0,1936
2771101200,410000.0,3,2.0,1700,4250,1.0,0,0,1944
2553300030,648000.0,4,2.5,2380,13435,2.0,0,0,1992
7203220260,1035480.0,5,3.25,4475,6642,2.0,0,0,2014
3524039204,790000.0,4,2.75,2840,11900,1.0,0,3,1961
1607100139,250000.0,3,1.0,1190,6250,1.0,0,0,1954
6072600200,470500.0,5,2.5,2500,9248,1.0,0,0,1966
7855300200,1242500.0,4,2.75,2680,8500,1.0,0,4,1962
6099400030,320000.0,3,1.75,2300,41900,1.0,0,0,1939
7888400560,208000.0,4,2.75,1810,8677,1.5,0,0,1962
9828202545,490000.0,3,1.5,1970,3400,1.5,0,0,1929
9834200885,550000.0,4,2.5,2080,4080,1.0,0,0,1962
3509600070,225000.0,3,1.5,1370,9000,1.0,0,0,1962
2473002080,500000.0,3,2.75,3410,9360,1.5,0,0,1967
7000100631,730000.0,5,1.75,2690,21357,1.0,0,0,1952
4366700140,241000.0,3,1.0,1010,9611,1.0,0,0,1973
